"xifu","sifu"
"xihel","sihel"
"xijin","sijin"
"xijirhun","sijirhūn"
"xijün","sijiyun"
"xik","sike"
"xik suman","sike šuman"
"xilahu","silahū"
"xilf girang","silfu giranggi"
"xilh","silhi"
"xilhim","walgiyambi"
"xilhim","selgiyembi"
"xilhing","silhingga"
"xilie","sile"
"xilin","silin"
"xilin dachun","silin dacun"
"xiling","silenggi"
"xilmen","silmen"
"xiltan","siltan"
"xilkad","silkada"
"xllkadem","silkadambi"
"xim","simbi"
"ximachiku","simacuka"
"ximber xamber","simber siyamber"
"ximen","simen"
"ximhun","simhun"
"ximim","simembi"
"ximivem","simebumbi"
"ximnem","simnembi"
"ximnendum","simnendumbi"
"ximnevem","simnebumbi"
"xinak","sinahi"
"xinakelem","sinahilambi"
"xindam","sindambi"
"xindavem","sindabumbi"
"xing","sing"
"xing","senggi"
"xinge tal","šenggin tala"
"xingelem","senggilembi"
"xingelevem","senggilebumbi"
"xingem","singgembi"
"xinger","singgeri"
"xinger yau","singgeri yoo"
"xingevem","singgebumbi"
"xingnam","singnum bi"
"xingnavem","singnabumbi"
"xir xar","sir siyar"
"xiram","sirambi"
"xiran danun","siran dahūn"
"xiran xirani","siran sirani"
"xira vem","sirabum bi"
"xirdan","sirdan"
"xirdem","sirdembi"
"xirdevem","sirdebumbi"
"xirem","sirembi"
"xirevem","sirebumbi"
"xirendum","sirendumbi"
"xirhe","sirge"
"xirin","siren"
"xirin orhu","sireo orho"
"xirin guran","siren gūran"
"xirke","sirke"
"xitkedem","sirkedembi"
"xisim","sisembi"
"xis'he","sis'he"
"xiske","siseku"
"xitam","sitambi"
"xitas'hun","sitas'hūn"
"xitavem","sitabumbi"
"xitem","sitembi"
"xithun","sithen"
"xitieshi","sitiyeši"
"xiv xav","sifu siyafu"
"xiva","sibiya"
"xiva tatem","sibiya tatambi"
"xivalem","sibiyalambi"
"xive","sibe"
"xivem","sibumbi"
"xiver","siberi"
"xiver xaver","siwer siyawer"
"xiverem","siberembi"
"xivkim","sibkimbi"
"xivkivem","sibkibumbi"
"xivsang","sibsangga"
"xivterem","sibterembi"
"xivkam","sibkambi"
"xivkar","sibkari"
"xivkavem","sibkabumbi"
"xiwenbu","siwenbu"
"xixar","sisari"
"xixim","sisimbi"
"xiham","sihambi"
"xihavem","sihabumbi"
"xika","sika"
"xofko","sifikū"
"xomo","suimo"
"xoro","sori"
"xoxorho","šušu orho"
"xög","sogi"
"xög xühua","sogi suiha"
"xölim","solimbi"
"xölivem","solibumbi"
"xölmin","solmin"
"xölvem","solbimbi"
"xölho","has'hū"
"xömim","somimbi"
"xömis'hun","somis'hūn"
"xönjim","sonjombi"
"xönjivem","sonjobumbi"
"xördo xördo","siyordo siyordo"
"xörhim","šorgimbi"
"xörhivem","šorgibumbi"
"xüanteng ba","suwantengge ba"
"xühu","suihe"
"xühunum","suihenembi"
"xükia","šukiya"
"xükialem","šukiyalambi"
"xül xal","siol siyal"
"xüldur xulder","sioildur siyalder"
"xülia","suilan"
"xülhateng","šuwaliyagatangga"
"xümilem","šumilembi"
"xümin","šumin"
"xümin döxün","šumin dosimbi"
"xümin jiramin","šumin jiramin"
"xüvilin","subeliyen"
"xüvin","suifun"
"xüxühum","šusihiyembi"
"xüxühuvem","šusihiyebumbi"
"xüxün","sioisioin"
"xüxünum","šušunggiyambi"
"xüha","suiha"
"xüha felan","suiha fulan"
"xüha felan mörin","suiha fulan morin"
"ya","ya"
"ya jirhi","ya jergi"
"ya zhak","ya jaka"
"yadem","yadambi"
"yadeling","yadalinggū"
"yadeling hah","yadalinggū haha"
"yadehun","yadahūn"
"yafhen","yafan"
"yafheng","yafahangga"
"yagau","yaggoo"
"yak yak","yak yak"
"yalem","yalumbi"
"yalevem","yalubumbi"
"yalhutung","yalhūtungga"
"yam","niyambi"
"yam zhak","ya emu jaka"
"yamji","yamji"
"yamjidari","yamjidari"
"yamjim","yamjimbi"
"yams'hun","yamjis'hūn"
"yams'hun sun","yamjis'hūn šun"
"yamun","yamun"
"yan","yan"
"yandum","yandumbi"
"yanduvem","yandubumbi"
"yangk","niyaki"
"yangkenem","niyakinambi"
"yangkcnevem","niyakinabumbi"
"yanglui","yanglu"
"yangmo hälin","yangmo hailan"
"yangqi","yangci"
"yangqin","yangcin"
"yangsen","yangšan"
"yangseng","yangsangga"
"yangsilem","yangselambi"
"yangsilevem","yangselabumbi"
"yangsim","yangsambi"
"yangsirem","yangšarambi"
"yangsivem","yangsabumbi"
"yangske","yangsakū"
"yangtulum","yangtulambi"
"yangken","yangkan"
"yanqihe","niyanciha"
"yar","yara"
"yar tiqim","yara tucimbi"
"yargilem","yargiyalambi"
"yargilan","yargiyalan"
"yarhin","yargiyan"
"yarhin tasen","yargiyan tašan"
"yarhins'hun","yargiyas'hūn"
"yarkim","yarkiyambi"
"yarum","yarumbi"
"yarusun","yarusun"
"yaruvum","yarubumbi"
"yaruxi","yarusi"
"yarvelzhim","yerbeljembi"
"yarven","yarfun"
"yarh","yarha"
"yarha","yarha"
"yarhudaxi","yarhūdasi"
"yarhudem","yarhūdambi"
"yarhudevem","yarhūdabumbi"
"yarhun","yarhūn"
"yarhun giran","niyarhūn giran"
"yas","yasa"
"yas buruhun","yasa buruhun"
"yas telem","yasa telembi"
"yas tatevem","yasa tatabumbi"
"yasey faiden","yasai faitan"
"yasey fan","yasai faha"
"yasey kumskun","yasai kumskun"
"yasey muku","yasai muke"
"yasey ohtu","yasai okto"
"yasey xölmin","yasai solmin"
"yasey ham","yasai hamu"
"yasey hos","yasai hošo"
"yashuas","yašuwase"
"yasim","amu"
"yasim ixinjim","amu isinjimbi"
"yask","ya gese"
"yaterem","yatarambi"
"yaturku","yatarakū"
"yau","yoo"
"yava","yaba"
"yavem","yabumbi"
"yaven","yabun"
"yaven fachuhun","yabun facuhūn"
"yavevem","yabubumbi"
"yaya","yaya"
"yaya haqin","yaya hacin"
"yayamken","yaya emken"
"yayarind","yaya erinde"
"yah","yaha"
"yahchen","yahcan"
"yahsem","yaksimbi"
"yahsevem","yaksibumbi"
"yahsk","yaksikū"
"yake","yaka"
"yakuntm","niyakūrambi"
"yakuruvum","niyakūrabumbi"
"yakxitai","yaksitai"
"yeli","yali"
"yeling","yalingga"
"yenji","yanji"
"yenqihun","niyancihūn"
"yeqihim","yacihiyambi"
"yeqihivem","yacihiyabumbi"
"yeqim","yacimbi"
"yeqin","yacin"
"yeqin fah","yacin faha"
"yeqin nimeng","yacin nimenggi"
"yeqin tuhsu","yacin tugi"
"yeqin udun","yacin edun"
"yeqinzhi","yacinjy"
"yeqiken","yacikan"
"yeqikendi","yacikandi"
"yeru","yeru"
"yeying","yeying"
"yezhanjün","yejanjiyun"
"yo","yo"
"yobinglem","yobinglembi"
"yoduvum","yodobumbi"
"yolokun","nilukan"
"yom","yombi"
"yono","yono"
"yonhun","indahūn"
"yor gisun","yoro gisun"
"yor yor","yor yor"
"yos","yoso"
"yosulem","yosolombi"
"yovangkian","yongkiyan"
"yovudum","yobodombi"
"yovuduvum","yobodobumbi"
"yovun","yobo"
"yovun gisun","yobo gisun"
"yohurun","yohoron"
"yokum","nikūmbi"
"zazhi","zajy"
"zha","ja"
"zhai","jai"
"zhai ani","jai aniya"
"zhai jirhi","jai jergi"
"zhal","jala"
"zhalaven","jalafun"
"zhalaven arem","jalafun arambi"
"zhalem","jalambi"
"zhalen","jalan"
"zhalen zhechen","jalan jecen"
"zhalen zhechen tuakun","jalan jecen tuwakūn"
"zhalhi","jalhi"
"zhalhi sahenji","jalhi sarganjui"
"zhalvirim","jalbarimbi"
"zhalu","jalu"
"zhalunem","jalunambi"
"zhalhen","jalgan"
"zhamer ilha","jamere ilha"
"zhamerem","jamarambi"
"zhang","jang"
"zhang giam","jang gaimbi"
"zhanglem","janglambi"
"zhangku","jangkū"
"zhangkulem","jangkūlambi"
"zhaqi","jaci"
"zhase","jase"
"zhasim","jasemu"
"zhathen","jadagan"
"zhatheng","jadagangga"
"zhavan","jaban"
"zhavdem","jabdumbi"
"zhavem","jabumbi"
"zhavem","jafambi"
"zhaven","jafan"
"zhavenem","jafunambi"
"zhavetem","jafatambi"
"zhavetevem","jafatabumbi"
"zhayin","jayan"
"zhaying","janingge"
"zhahqi","jakūqi"
"zhahudai","jahūdai"
"zhak","jaka"
"zhak giar urs","jaka gaire urse"
"zhak zhamen","jaka jaman"
"zhak zhim","jaka jembi"
"zhakad","jakade"
"zhaken","jakan"
"zhaken","jakan"
"zhakenem","jakanambi"
"zhakenevem","jakanabumbi"
"zhakerem","jakarambi"
"zhakerevem","jakarabumbi"
"zhaksan","jaksan"
"zhakun","jakūn"
"zhakun gusa","jakūn gūsa"
"zhakunzhi","jakūnju"
"zhe","je"
"zhe bel","je bele"
"zhechen","jecen"
"zhelken","jelgiyen"
"zhemeng","jemengge"
"zhendui","jendu"
"zhenduken","jenduken"
"zhengkel","jing ere teisu"
"zhengken","jingkin"
"zhenglem","jenglembi"
"zhenglem","jenglembi"
"zhengminglem","jengminglembi"
"zhengs","jingse"
"zherhishim","jirgišembi"
"zhert mörin","jerde morin"
"zheuzham","jukjambi"
"zhevelien","jufeliyen"
"zhevkelem","jebkelembi"
"zheyin","jeyen"
"zheying","jeyengge"
"zhiku","jeku"
"zhim","jembi"
"zhimden","jemden"
"zhodum","jodombi"
"zhoduvem","jodobumbi"
"zhodhun","jothon"
"zholho","jolho"
"zholhum","jolhombi"
"zhom","juwembi"
"zhonum","jonombi"
"zhoqiba","jociba"
"zhoringa","joringga"
"zhorishan","jorišan"
"zhorishim","jorišambi"
"zhoro mörin","joro morin"
"zhorodum","jorodombi"
"zhortei","jortai"
"zhorum","jorombi"
"zhorhun bia","jorgon biya"
"zhou","jeo"
"zhovulun","jobolon"
"zhovulung","jobolongge"
"zhovum","jobombi"
"zhovuten","joboten"
"zhovuteng","jobotengge"
"zhovuteng irgen","jobotengge irgen"
"zhovuvum","jobobumbi"
"zhohun","jugūn"
"zhohun dölind","jugūn dulinde"
"zhohun on","jugūn on"
"zhokudem","jokodombi"
"zhu","juwe"
"zhualem","juwalambi"
"zhuailaqi","juwan ilaci"
"zhuamqi","juwan emuci"
"zhuamu","juwan emu"
"zhuan","juwan"
"zhuan duiqi","juwan duici"
"zhuan duyin","juwan duin"
"zhuan funi","juwan funi"
"zhuan ilan","juwan ilan"
"zhuan uiqi","juwan uyuci"
"zhuan zhahqi","juwan jakūci"
"zhuan zhakun","juwan jakūn"
"zhuan zhu","juwan ju"
"zhuan zhuqi","juwan juci"
"zhuanadqi","juwan nadaci"
"zhuangjache","juwangjiyace"
"zhuanüngqi","juwan ningguci"
"zhuanüngun","juwan ninggun"
"zhuaqi","juwaci"
"zhuanyüan","juwanyuwan"
"zhuchun","jucun"
"zhuho","juhe"
"zhuhtehen","juktehen"
"zhuhtem","juhtembi"
"zhukun","juken"
"zhukun tam","juken tuwambi"
"zhulerhi","julergi"
"zhulerhi jizhun","julergi jijun"
"zhulerhi on","julergi on"
"zhulhe","julge"
"zhulhening","julge ningge"
"zhulhey zhalen","julgei jalan"
"zhulhu","julergi"
"zhulhu ten","julergi ten"
"zhulhum","julhumbi"
"zhulun","julen"
"zhulxi","julesi"
"zhulxi nus'hum","julesi nus'humbi"
"zhun","jun"
"zhun giam","juwen gaimbi"
"zhun ner","jun ner"
"zhung","jungken"
"zhuram","jurambi"
"zhurchum","jurcembi"
"zhurchuvum","jurcebumbi"
"zhuren","južen"
"zhurhun","jurhun"
"zhursilem","jursulembi"
"zhursilevem","jursulebumbi"
"zhurum","jurumbi"
"zhuruvum","jurubumbi"
"zhurhan","jurgan"
"zhurhan ilim","jurgan ilimbi"
"zhus das","juse dasu"
"zhustan","justan"
"zhusum","jusumbi"
"zhusuvum","jusubumbi"
"zhuvki","jubki"
"zhuvo","jube"
"gaireng","gairingga"
"gaiti","gaitai"
"gajir","gajid"
"gal","gala"
"gal sas'helem","gala šasihalambi"
"gal zhavem","gala jafambi"
"galey faleng","galai falanggū"
"galey mayin","galai mayan"
"galchuku","galcukū"
"galem","galambi"
"galmen","galman"
"galuku","galakū"
"galver","galbura"
"galzhurum","galjurambi"
"gamem","gamambi"
"gamji","gamji"
"gang gang","gang gang"
"gangedem","ganggadambi"
"ganing","ganiongga"
"ganihun","ganihūn"
"gar gar","gar gar"
"gara mira","gara mira"
"garang garang","garang garang"
"garelem","garalambi"
"garelevem","garalabumbi"
"gartevurku","gartaburkū"
"garudai","garudai"
"garh","garka"
"garhen","gargan"
"garhenem","garganambi"
"gasen","gašan"
"gasichiku","gasacuka"
"gasidem","gasandumbi"
"gasim","gasambi"
"gasivem","gasabumbi"
"gas'h","gas'ha"
"gas'hem","gas'hūmbi"
"gas'hen","gas'han"
"gas'hun","gas'hūn"
"gas'hun arem","gas'hūn arambi"
"gav","gaba"
"gave","gabula"
"gavtem","gabtambi"
"gavtevem","gabtabumbi"
"gavxihian","gabsihiyan"
"gazhim","gajimbi"
"gazhivem","gajibumbi"
"gah","gaha"
"gahqi","gakda"
"gahqilem","gakdalambi"
"gakerem","gakarambi"
"gakerevem","gakarabumbi"
"gakur gikur","gakūr gikūr"
"gakxi","gaksi"
"gochiku","gocikū"
"gojir","gojiri"
"gojireng","gojirengge"
"gojireng ba","gojirengge ba"
"gol","golo"
"gold gold","golde golde"
"goldong goldong","goldong goldong"
"goldun","gūldun"
"goldun tua","gūldun tuwa"
"goldun yohurun","gūldun yohoron"
"goldun zhohun","gūldun jugūn"
"goldurem","goldurembi"
"golduxi","gūldusi"
"golin","golin"
"golin galuku","golin galakū"
"golmin","golmin"
"golmis'hun","golmis'hūn"
"golu girang","golo giranggi"
"golu han","golo han"
"golum","golombi"
"goluvum","golobumbi"
"golhunum","golhonombi"
"gomudum","gomodombi"
"gomuduvum","gomodobumbi"
"gonim","gūnimbi"
"gonin","gūnin"
"gonin bim","gūnin bime"
"gonin ehedem","gūnin ehedembi"
"gonin elhenem","gūnin elhenembi"
"gonin qihai","gūnin cihai"
"gonin versim","gūnin werišembi"
"goninzhim","gūninjembi"
"gonivem","gūnibumbi"
"gonihan","gūnigan"
"gonihang","gūnigangga"
"gonihaku","gūniha akū"
"goqim","gocimbi"
"goqis'hun","gocis'hūn"
"goqivem","gocibumbi"
"gor","goro"
"gor mame","goro mama"
"gor omol","goro omolo"
"gor omol haheji","goro omolo hahajui"
"gor omol sahenji","goro omolo sarganjui"
"gor iyi","goro yeye"
"gorhin","gorgin"
"goroki","goroki"
"gorkun","gorokon"
"gotuvum","gūtubumbi"
"govi","gobi"
"goxiamu","gosin emu"
"goxim","gosimbi"
"goxin","gosin"
"gosin jilan","gosin jilan"
"goxin yamji","gūsin yamji"
"goxing","gosingga"
"goxivem","gosibumbi"
"goxihulum","gosiholombi"
"goxihun","gosihon"
"goxihun mang","gosihon mangga"
"gohqi","gokci"
"gohu","goho"
"gohulun","goholombi"
"gohung","gohonggo"
"gokurum","gokorombi"
"gua","gūwa"
"guadar sim","gūwadar seme"
"gualim","gūwaliyambi"
"gualivem","gūwaliyabumbi"
"guidam","gūidambi"
"guldun zhohun","gūldun jugūn"
"gulmahen","gūl mahūn"
"gulha","gūlha"
"gulha türü","gūlha turi"
"gunazhen","gūnajen"
"guran","gūran"
"gurjing garjing","gūrjing garjing"
"gurt","gūrt"
"gusa","gūsa"
"gälvie","galbi"
"gäkechiku","gaikacuka"
"gäkem","gaikambi"
"had","hada"
"hadal","hadala"
"hadalem","hadalambi"
"hadem","hadumbi"
"hadem","hadambi"
"haden","hadan"
"hadevem","hadubumbi"
"hadevem","hadabumbi"
"hahi chahi","hahi cahi"
"hahilem","hahilambi"
"haiderem","haidarambi"
"haideren","haidaran"
"haiguan","haiguwan"
"hailem","hailambi"
"hailun","hailun"
"hairem","hairambi"
"haitan","haitan"
"haitan ilha","haitan ilha"
"haje","haha ji"
"haji","haji"
"haji buyenin","haji buyenin"
"hajilem","hajilambi"
"hal","hala"
"hal haqin","hala hacin"
"halang halang","halang halang"
"haldem","haldambi"
"halem","halambi"
"halhim","halgimbi"
"halhivem","halgibumbi"
"halisim","halbišambi"
"halv","halba"
"halhali","hala hali"
"halhun","halhūn"
"halhun mujilen","halhūn mujilen"
"halhur","halhūri"
"halhukun","halhūkan"
"halk orhu","halakū orho"
"ham","hamu"
"hamim","hamimbi"
"hamtem","hamtambi"
"han","han"
"han bahem","han bahambi"
"han bel","han bele"
"han xindam","han sindambi"
"handu","handu"
"hangevem","hanggabumbi"
"hangevh nümku","hanggabuha nimeku"
"hanglang hanglang","hanglang hanglang"
"hanglem","hanglambi"
"hanglevem","hanglabumbi"
"hangsevem","hangsabumbi"
"hangxi","hangsi"
"hangxilem","hangsilambi"
"hanqi","hanci"
"hanqiki","hanciki"
"hanqirem","hancirame"
"hanqiken","hancikan"
"hansu","hanzu"
"hanzha","hanja"
"haqaqin","hacin hacin"
"haqihim","hacihiyambi"
"haqihivem","hacihiyabumbi"
"haqin","hacin"
"haqin tiqim","hacin tucimbi"
"haqin yavem","hacin yabumbi"
"haqing","hacingga"
"haqisu","hacisu"
"har","hara"
"har xög","har sogi"
"haren","haran"
"hareng","harangga"
"harh","harha"
"harsem","haršambi"
"harteng","hartungga"
"hargashan","hargašan"
"hargasim","hargašambi"
"hargasivem","hargašabumbi"
"harhaxi","hargasi"
"has bo","haša boo"
"hasan","hasan"
"hasanem","hasanambi"
"hasang hasang","hasang hasang"
"hasar hasar","hasar hasar"
"hasik","hasak"
"hasim","hašambi"
"hasimol","hasemol"
"has'he","hasaha"
"has'helem","hasahalambi"
"has'helevem","hasahalabumbi"
"has'hen","has'han"
"has'hu","has'hū"
"has'hu gal","has'hū gala"
"hask","has'hakū"
"haten","hatan"
"haten dohxin","hatan doksin"
"hatenem","hatanambi"
"hathun","hatuhūn"
"hathun","hadufun"
"hathukun","hatuhūkan"
"haven","hafan"
"haven hal","hafan hala"
"havirem","hafirambi"
"havirevem","hafirabumbi"
"havirhun","hafirahūn"
"havqihian","habcihiyan"
"havsem","habšambi"
"havsen","habšan"
"havsevem","habšabumbi"
"havum","hafumbi"
"hasi","hasi"
"haxihalem","hasihalambi"
"hayim","hayambi"
"hah","haha"
"hah","haha"
"haheji","haha jui"
"haheje","haha jui"
"hahem","hagambi"
"hahenan","haha niyalma"
"haheng","hahangga"
"haherdem","hahardambi"
"hahsen","haksan"
"hahsen","hakšan"
"hahurum","hahūrambi"
"hahuruvum","hahūrabumbi"
"heng hang","heng hang"
"ho","ho"
"hochuhun","hojihon"
"hochuhun giam","hojihon gaimbi"
"hochikun","hocikon"
"hodorhun","hodorkon"
"hodun","hūdun"
"hodulum","hūdulambi"
"hodukun","hūdukan"
"hogos","hogos"
"hoida","hoida"
"hojan","hojiyan"
"hojangs","hojiyangse"
"hokiran","kokiran"
"hokirem","kokirambi"
"hokirevem","kokirabumbi"
"hol","holo"
"hol arem","holo arambi"
"hol zhuanglem","holo juwanglambi"
"holo","hulu"
"holozhu","holo uju"
"holtum","holtombi"
"holtuvum","holtobumbi"
"holvum","holbombi"
"holvum uchulum","holbome uculembi"
"holvun","holbon"
"holvuvum","holbobumbi"
"holvuvun","holbobun"
"holkond","holkonde"
"hom","hūmbi"
"homson","homso"
"homhon","homhon"
"hongsku","hongsokū"
"hongun","honggon"
"honin","honin"
"honqirem","hūwacarambi"
"honqihi","hūncihin"
"honhu","hontoho"
"hor","horo"
"hor hor","hor hor"
"horhim","horgimbi"
"horhim törhim","horhome torhombi"
"horilem","horilambi"
"horim","horimbi"
"horivem","horibumbi"
"horulum","horolombi"
"horun","horon"
"horung","horonggo"
"horhu","horho"
"horhulku","horgikū"
"horhulku girang","horgikū giranggi"
"horhun","horhon"
"hos","hošo"
"hos medan","hošo mudan"
"hosor hosor","hosor hosor"
"hosung","hošonggo"
"hosung ba","hošonggo ba"
"hotu","hoto"
"hotu girang","hoto giranggi"
"hotun","hotun"
"hov","hobo"
"hovin","hofin"
"hovin tuhum","hofinde tuhembi"
"hovusk","filekū"
"hoxim","hūsimbi"
"hoxim","hūsimbi"
"hoxin","hoošan"
"hoxivem","hūsibumbi"
"hozho","hojo"
"hozhi na","hojo na"
"hohu","hoho"
"hohur","hohori"
"hokum","hokombi"
"hokuvum","hokobumbi"
"hua","hūwa"
"huajau","hūwajiyoo"
"hualar pialar","hūwalar piyalar"
"hualar hualar","hūwalar hūwalar"
"hualem","hūwalambi"
"hualevem","hūwalabumbi"
"hualiasun","hūwaliyasun"
"hualiasun neqin","hūwaliyasun necin"
"hualim","hūwaliyambi"
"hualivem","hūwaliyabumbi"
"huangchelang","hūwangcelang"
"huangchung","hūwangcung"
"huangdi","hūwangdi"
"huangga","hūwanggga"
"huanggiam","hūwanggiyambi"
"huangli","hūwangli"
"huant","hūwanta"
"huant tal","hūwanta tala"
"huar huar","hūwar hūwar"
"huaren","kūwaran"
"huasan","hūwašan"
"huasan","kūwasan"
"huasheng","hūwašeng"
"huasim","hūwašambi"
"huasivem","hūwašabumbi"
"huasivh ame","hūwašabuha ama"
"huasivh eni","hūwašabuha eniye"
"huaxüe","hūwasio"
"huazhim","hūwajambi"
"huazhuanglem","hūwajuwanglambi"
"huaha","hūwaha"
"huaha yavem","hūwaha yabumbi"
"huda","hūda"
"huda maiman","hūda maiman"
"hudasim","hūdašambi"
"hudasivem","hūdašabumbi"
"hudaxi","hūdasi"
"huday zhak","hūdai jaka"
"huisa","hūisa"
"huihui","hūihūi"
"hujau","hūjiyoo"
"hulam","hūlambi"
"hulan","hūlan"
"hulavem","hūlabumbi"
"hulhin","hūlhin"
"huliasim","hūlašambi"
"huliasivem","hūlašabumbi"
"hulimbum","hūlhnbwnbi"
"hulivun","hūlibun"
"hulum","hūlumbi"
"hulur malar","hūluri malari"
"hulur hulur","hūlur hūlur"
"hulha","hūlha"
"hulham","hūlhambi"
"hulhavem","hūlhabumbi"
"huma","hūma"
"human","hūman"
"humang","hūmangga"
"humaxi","hūmasi"
"humavem","hūmabumbi"
"hundun","hūndun"
"hung hang","hūng hang"
"hungjün","hūngjiyun"
"hungs","hūngse"
"hungur changur","hūnggur canggar"
"hungzhalem","hūngjalambi"
"hunxang","hūnsiyang"
"hunhan","hūntahan"
"huqins","hūcingse"
"hur hur","hūr hūr"
"hurt hart","hūrt hart"
"hurum","hūrom"
"hustulem","hūstulembi"
"hustulevem","hūstulebumbi"
"husun","hūsun"
"husun nan","hūsun niyalma"
"husun qinen","hūsun cinen"
"husung","hūsungge"
"husung maseng","hūsungge masangga"
"huturi","hūturi"
"huturing","hūturingga"
"huvalem","hūbalambi"
"huvalevem","hūbalabumbi"
"huzhao","hūjoo"
"huzhuzu","hūjuzu"
"hälin","hailan"
"hälin mo","hailan moo"
"härenem","hairambi"
"härim","haršambi"
"härim","harimbi"
"härh even","hariha efen"
"härin","hairan"
"härivem","haribumbi"
"härha","harha"
"hätem","hūwaitambi"
"hätevem","hūwaitabumbi"
"häverem","hafirambi"
"häverevem","hafirabumbi"
"häverhun","hafirahūn"
"hävhem","hamhimbi"
"kadalem","kadalambi"
"kadalevem","kadalabumbi"
"kajim","kajambi"
"kalturum","kaltarambi"
"kalturuvum","kaltarabumbi"
"kalturhun","kaltarhūn"
"kalkunzhim","kalkūnjambi"
"kam","kambi"
"kamqim","kamcimbi"
"kamqivem","kamcibumbi"
"kangterem","kangtarambi"
"kangterevem","kangtarabumbi"
"kangkem","kangkambi"
"kanhen","kanagan"
"kaqim","kaicambi"
"kaqivem","kaicabumbi"
"kar mörin","kara morin"
"kar kar arem","kar kar arambi"
"karchundum","karcundumbi"
"karchundun","karcundun"
"karem","karambi"
"karen","karun"
"karen chuah","karun cooha"
"karevem","karabumbi"
"karman","karman"
"karmem","karmambi"
"karmem daldem","karmame daldambi"
"karmetem","karmatambi"
"karmevem","karmabumbi"
"karu","karu"
"karu giam","karu gaimbi"
"karulem","karulambi"
"karulan","karulan"
"karulevem","karulabumbi"
"karusem","karušambi"
"kat fat","kata fata"
"katar katar","katar katar"
"katak","kataku"
"katem","katambi"
"katenzhim","katunjambi"
"katevem","katabumbi"
"katun","katun"
"katun guigu","katun guigu"
"katurebun","katurebun"
"katuri","katuri"
"kauli","kooli"
"kauli durun","kooli durun"
"kauling gisun","koolingga gisun"
"kavqim","kabcimbi"
"kavqivem","kabcibumbi"
"kavqiku","kabcikū"
"kaha gosihun","kaha gosihon"
"kahqin","kakcin"
"kahsem","kaksimbi"
"kahtem","kaktambi"
"kahtevem","kaktabumbi"
"kaktevin","kaktabun"
"kakung kikung","kakung kikung"
"kakur kakur","kakūr kakūr"
"kakur kikur","kahur kikur"
"kemes","kemes"
"kerhes","kerhes"
"kestau","kestoo"
"kodum","kodombi"
"koduvum","kodobumbi"
"kolum","kolambi"
"kom","komo"
"komsu","komso"
"komskun","komsokon"
"komxi","komsi"
"kong kong","kong kong"
"kongsol","kongsol"
"koqi","koci"
"koqi va","koco wai"
"koqin","hūcin"
"koqirem","kocirambi"
"koqirevem","kocirabumbi"
"kor","koro"
"kor orhu","koro orho"
"korsochiku","korsocuka"
"korsochun","korsocun"
"korsum","korsombi"
"korsuvum","korsobumbi"
"kotos ihan","kotos ihan"
"kotkur","kotkoro"
"kov sim","kob seme"
"koktum","kūthūmbi"
"koktum xüxühwn","kūthūme šusihiyembi"
"koktuvum","kūthūbumbi"
"kualang kualang","kūwalang kūwalang"
"kualte kualte","kūwalt kūwalt"
"kuang piang","kūwang piyang"
"kuar piar","kūwar piyar"
"kuarahan","kūwaragan"
"kuatar kuatar","kūwatar kūwatar"
"kuatkanevem","kūwatkanabumbi"
"kucha","kūca"
"kuchalem","kūcalambi"
"kuchalevem","kūcalabumbi"
"kumali","koimali"
"kumaling","koimalingge"
"kus'ha fah","kus'ha faha"
"kuta","kūta"
"kutang","kūtang"
"kuvulim","kūbulimbi"
"kuvulin","kūbulin"
"kuvulivem","kūbulibumbi"
"kätirem","katarambi"
"kätirevem","katarabumbi"
"kävduku","kiobdukū"
"ädki","adaki"
"ägi","agi"
"älhim","algiyambi"
"älhim","algimbi"
"älhin","algin"
"älhing","algingga"
"älhivem","algimbumbi"
"älim","alimbi"
"älim","aliyambi"
"älim gian","alime gaimbi"
"älim muturku","alime muterkū"
"älin","alin"
"älisun","alisun"
"älivem","alibumbi"
"älivun","alibun"
"ämilin","amilan"
"amil choko","amilan coko"
"änem","ainambi"
"äqim","aššambi"
"äqir nümku","aššara nimeku"
"äqinggiam","acinggiyambi"
"äqinggiavem","acinggiyabumbi"
"äqivem","aššabumbi"
"äremqik","eremcik"
"äri","ari"
"ärki","arki"
"äting","atanggi"
"äthun","aituhūn"
"äved","aibide"
"äviyas","awiyas"
"äviyas döxüm","awiyas dosimbi"
"äh","aiha"
"ödöl giam","odoli gaimbi"
"ölhi","oilorgi"
"öli","oli"
"ölindia","kurumu"
"öliho","oliha"
"öliho duha","oliha duha"
"ömim","omimbi"
"ömireng","omirengge"
"ömtimiaku","oibokobi"
"ömhun","omihon"
"ötkerem","oitokurembi"
"ötüvem","oitobumbi"
"övqivaku","obciwakū"
"övüng","obonggi"
"üdunum","nidumbi"
"ügu","ioigu"
"ühu","niohe"
"üldur yalder","ioildur yalder"
"ümbul","yumbul"
"ündo","yundo"
"ündunglem","yundunglembi"
"üngto","yungto"
"ünqi","yunci"
"ür üs","yur yur"
"ürulum","yurulembi"
"ürulum tierim","yuruleme tarimbi"
"ürum","nirumbi"
"ürum","irumbi"
"ürun","irun"
"ürun ürun","irun irun"
"ürunum","nioronombi"
"üruvum","nirubumbi"
"üruvum","irubumbi"
"ürhan","nirugan"
"üsuldi","ijis'hūni"
"üvun üvun","iben iben"
"üxa sim","yusiya seme"
"üyün","yuyun"
"üham","yocambi"
"ühavem","yocabumbi"
"ükul yakel","yukul yakel"
